local_bsz,step_time,sync_time,num_nodes,num_replicas
4,0.24467673897743225,0.020766143813729286,2,2
6,0.3725108802318573,0.03482086420804262,2,2
8,0.2567250728607178,0.010356992021203042,2,2
4,0.3438459485769272,0.08978310388326645,2,3
6,0.5858337581157684,0.2639337606430054,2,3
8,0.3413453698158264,0.07395564804971218,2,3
4,0.3511456102132797,0.07946771138906479,2,4
6,0.654181182384491,0.11992191978543996,2,4
8,0.3841363936662674,0.06266246539354324,2,4
4,0.4508903920650482,0.03935622370988131,2,6
6,0.7860565185546875,0.0858218858242035,2,6
8,0.44092296063899994,0.08913811208307743,2,6
4,0.46083180606365204,0.06373587232828139,2,8
6,0.7845654338598251,0.04747097565233707,2,8
8,0.4663292169570923,0.023392512321472162,2,8
4,0.466852143406868,0.04041190384328366,2,10
6,0.8036007434129715,0.1042818565443158,2,10
8,0.477145716547966,0.03248992016911507,2,10
4,0.47369176149368286,0.050899776160717,2,12
6,0.8429088890552521,0.05881158489733934,2,12
8,0.48799480497837067,0.04794777596741916,2,12
4,0.4803100526332855,0.06419251120090486,2,16
6,0.8743397146463394,0.06747603273391724,2,16
8,0.49825355410575867,0.030937983915209768,2,16
