local_bsz,step_time,sync_time,placement
4,0.21921677887439728,0.0011656320095062254,1
6,0.2905066907405853,0.001161216013133526,1
8,0.2524658739566803,0.0011634560227394104,1
11,0.3239079862833023,0.0011683199852705,1
16,0.3260984718799591,0.0011646080166101455,1
23,0.5647607892751694,0.0011755520105361937,1
24,0.3353075236082077,0.0011665280014276503,1
4,0.19997823238372803,0.0023707519993186,11
6,0.2734391689300537,0.002393408007919788,11
8,0.22078882157802582,0.0015342079997062686,11
11,0.31544730067253113,0.0035026560053229333,11
16,0.3094341456890106,0.002920768000185489,11
23,0.5558333992958069,0.003510400049388409,11
24,0.3295741528272629,0.0027452160418033602,11
4,0.2604408264160156,0.06030233550071717,12
6,0.32150202989578247,0.057125248193740846,12
8,0.27437999844551086,0.061079616069793695,12
11,0.3653983771800995,0.055445888280868535,12
16,0.369867280125618,0.06717183923721315,12
23,0.6104181110858917,0.05754630374908447,12
24,0.41823574900627136,0.10000812768936158,12
4,0.3625609576702118,0.16731571292877198,13
6,0.4155101329088211,0.15735411071777342,13
8,0.3714771121740341,0.16427871990203857,13
11,0.4596705734729767,0.16465043258666986,13
16,0.4931526780128479,0.20174592018127446,13
23,0.7042980343103409,0.15451033735275266,13
24,0.5840468108654022,0.2810334701538086,13
4,0.42111895978450775,0.2310721912384033,14
6,0.4826483279466629,0.237224063873291,14
8,0.42966048419475555,0.22250182437896732,14
11,0.5452785789966583,0.2491951370239258,14
16,0.614924892783165,0.3255493793487549,14
23,0.8478269875049591,0.30712294387817385,14
24,0.7661609053611755,0.4557300529479981,14
4,0.48100215196609497,0.28101420974731445,15
6,0.5582091212272644,0.31254073524475096,15
8,0.4944247603416443,0.2892508201599121,15
11,0.6101100593805313,0.3200917739868164,15
16,0.7060435563325882,0.41820601844787597,15
23,1.0076934844255447,0.4681399631500244,15
24,0.9295685440301895,0.6258711013793946,15
4,0.544573649764061,0.3486930561065674,16
6,0.6152714043855667,0.36924959945678715,16
8,0.5677336901426315,0.3607877101898194,16
11,0.6983275711536407,0.40285331153869636,16
