local_bsz,step_time,sync_time,placement
10,0.4042709171772003,0.00048108799941837786,1
14,0.42233021557331085,0.0004892160017043352,1
20,0.5510573387145996,0.0004780800007283688,1
28,0.6914126425981522,0.00047788800112903116,1
40,0.8518741428852081,0.0004785919934511184,1
57,1.1331306099891663,0.00047903999686241147,1
80,1.4984886348247528,0.00046694399788975715,1
10,0.45361942052841187,0.008853056106716394,11
14,0.4532850682735443,0.0076845441274344915,11
20,0.5562178045511246,0.00827654391899705,11
28,0.6964999586343765,0.013546624030917881,11
40,0.8805163204669952,0.013513599991798401,11
57,1.207818254828453,0.01573011195659637,11
80,1.5689554065465927,0.04809868732467294,11
10,0.5869111269712448,0.017186688121408226,12
14,0.5977862328290939,0.01588211214542389,12
20,0.6762528270483017,0.010992767926305533,12
28,0.763705238699913,0.015029760167002679,12
40,0.9603268206119537,0.032085439756512645,12
57,1.23311847448349,0.02830694423988461,12
80,1.597360914403742,0.05438045120781119,12
10,0.6538308709859848,0.01509574404731393,13
14,0.6911277323961258,0.01854668765515089,13
20,0.7106854617595673,0.01969465604424477,13
28,0.7812979817390442,0.023320640061050654,13
40,0.9644284695386887,0.02489529597759247,13
57,1.2937543590863545,0.022822314783930778,13
80,1.58843309538705,0.06191689112356731,13
10,0.6126685440540314,0.017728768110275267,14
14,0.6096054315567017,0.019090239737182855,14
20,0.7108950912952423,0.016711359918117525,14
28,0.795886680483818,0.023172352068126206,14
40,0.980742613474528,0.029579400734106698,14
57,1.263390064239502,0.02159968665573332,14
80,1.6223814010620117,0.06965821533203125,14
10,0.6623157262802124,0.01788819222897291,15
14,0.6665553450584412,0.01412921595200896,15
20,0.7034595459699631,0.01993196778744459,15
28,0.7952859848737717,0.022102720078080892,15
40,0.9684511531483043,0.018310702296820556,15
57,1.3319005966186523,0.01710813856124878,15
80,1.5809133847554524,0.07086148140827814,15
10,0.6926468759775162,0.018049343921244146,16
14,0.7142947763204575,0.013954431962221861,16
20,0.7283925563097,0.01911731204017997,16
28,0.7627793153127035,0.026764492698510493,16
40,1.0007805824279785,0.0362587021721734,16
57,1.2345468044281005,0.05071011772155761,16
80,1.8202176094055176,0.04229939076304436,16
10,0.641347348690033,0.036828159552067516,17
14,0.6773637533187866,0.017445760142058134,17
20,0.7160380035638809,0.020663871735334394,17
28,0.8501796722412109,0.023662670667354873,17
40,1.015333959034511,0.0396247033561979,17
57,1.192315657933553,0.028255230844020842,17
80,1.5382399559020996,0.05515673446655273,17
10,0.6854957789182663,0.020572288006544114,18
14,0.7476473748683929,0.019450496099889275,18
20,0.7568754851818085,0.016442496184259654,18
28,0.7340174588290128,0.015128017284653406,18
40,0.9226662715276083,0.02468437359730403,18
57,1.4120007753372192,0.043486206114292145,18
10,0.5500147938728333,0.009314367908984423,2
14,0.566120833158493,0.001548287995159626,2
20,0.7254481613636017,0.032223551388829944,2
28,0.7427161335945129,0.01858272011950612,2
40,0.9530178308486938,0.012104575790464877,2
57,1.2672014385461807,0.02421260827034712,2
80,1.529385268688202,0.03549292816594243,2
10,0.6838886141777039,0.014622911795973777,22
14,0.6614352464675903,0.01780531193315983,22
20,0.704274594783783,0.02018137579783797,22
28,0.795987993478775,0.009342847984284164,22
40,1.0569932460784912,0.041152640089392664,22
57,1.3190276821454365,0.02515712029735247,22
80,1.6041153839656286,0.09720188305207662,22
10,0.5982976704835892,0.014097856070846317,23
14,0.7113564163446426,0.01906182385236025,23
20,0.804794430732727,0.02200793581083417,23
28,0.8574250638484955,0.02639603214710951,23
40,0.9791079998016358,0.03480050394932429,23
57,1.3579129378000896,0.030267049961619902,23
80,1.5648643016815185,0.0454017016172409,23
10,0.7131661474704742,0.014402496054768564,24
14,0.6909153759479523,0.016937280029058456,24
20,0.7464262247085571,0.013826432049274445,24
28,0.7834574431180954,0.016079615864902735,24
40,1.0054249980232932,0.024627200381322337,24
57,1.3551259438196819,0.02248089577754338,24
80,1.6428790092468262,0.0876206080118815,24
10,0.7466595023870468,0.014164224088191988,25
14,0.6795594096183777,0.015401024006307128,25
20,0.6944536715745926,0.01712556803971529,25
28,0.7731752236684163,0.02113160540262858,25
40,1.0030620098114014,0.029759601957268185,25
57,1.2490367412567138,0.019428147220611574,25
80,1.6588279008865356,0.000654336005449295,25
10,0.7035706341266632,0.01843628792464733,26
14,0.7236764430999756,0.016424703851342197,26
20,0.7565663903951645,0.013626303985714914,26
28,0.8105659668262188,0.015134483791314641,26
40,1.0626520429338728,0.023705306793962207,26
57,1.26869002978007,0.04542702945073446,26
80,1.8623979091644287,0.1326376953125,26
10,0.6626460701227188,0.019564928054809572,27
14,0.7112277299165726,0.019101183921098712,27
20,0.7185606211423874,0.011598783984780309,27
28,0.7888727621598677,0.019016611050475727,27
40,1.083646019299825,0.017022805521885554,27
