local_bsz,step_time,sync_time,num_nodes,num_replicas
10,0.3520461320877075,0.024151295814663173,4,4
14,0.35924074053764343,0.01629420771077275,4,4
20,0.4223065972328186,0.013366335839033126,4,4
28,0.48795920610427856,0.011581823926419018,4,4
40,0.6235865503549576,0.025330303795635698,4,4
57,0.7873545487721761,0.02584652765095234,4,4
81,1.1657682827540807,0.07677308475119728,4,4
115,1.5782651901245117,0.04344934250911076,4,4
163,2.3314783573150635,0.16723251342773438,4,4
10,0.3986496925354004,0.05947686368227006,5,6
14,0.406064048409462,0.0596705917082727,5,6
20,0.4849998354911804,0.07951692819595338,5,6
28,0.5374776273965836,0.06817836752533912,5,6
40,0.6605722470716997,0.06857067071307789,5,6
57,0.8179763158162435,0.05110766983032227,5,6
81,1.1263218720753987,0.12022920735677083,5,6
10,0.4260745942592621,0.08806719970703125,3,4
14,0.4285781532526016,0.09058649587631225,3,4
20,0.5008916109800339,0.09636639928817747,3,4
28,0.5573888123035431,0.09887372827529908,3,4
40,0.718789204955101,0.12719071984291078,3,4
57,0.8665029406547546,0.11832362683614094,3,4
81,1.1890597684042794,0.16400998360770092,3,4
115,1.6239800453186035,0.14900258127848306,3,4
163,2.389695405960083,0.2568796081542969,3,4
10,0.44291071593761444,0.09321734428405763,4,6
14,0.46821796894073486,0.09189516746997836,4,6
20,0.5412273406982422,0.11200352096557617,4,6
28,0.5867266803979874,0.11285171270370482,4,6
40,0.7084212519905784,0.11378073531931095,4,6
57,0.8911508321762085,0.11864610163370766,4,6
81,1.2291658719380696,0.23825272115071616,4,6
10,0.45471347868442535,0.09343097591400147,5,8
14,0.4735863655805588,0.09259219288825989,5,8
20,0.5465363711118698,0.1093427848815918,5,8
28,0.6071868859804593,0.10799167046180137,5,8
40,0.7168108395167759,0.08644286182948521,5,8
57,0.9012015660603842,0.10921915944417317,5,8
81,1.1721487045288086,0.10757119750976563,5,8
10,0.47096453607082367,0.05938508796691895,3,6
14,0.44948428869247437,0.05166969621181488,3,6
20,0.5639790892601013,0.07604403123259545,3,6
28,0.609923779964447,0.06431641607731581,3,6
40,0.7374892885034735,0.04262623443386771,3,6
57,0.9488290150960287,0.02105036868651708,3,6
81,1.2314771016438801,0.13035007985432942,3,6
10,0.4537617266178131,0.08240979194641113,4,8
14,0.4762248545885086,0.07193817627429962,4,8
20,0.5589211285114288,0.08931372737884521,4,8
28,0.6325048850132868,0.08610382754986104,4,8
40,0.7489032404763358,0.06850340706961497,4,8
57,0.8981788158416748,0.06227387873331706,4,8
81,1.1861648559570312,0.0699156494140625,4,8
10,0.5379537642002106,0.09958143973350524,5,12
14,0.5394311994314194,0.09494540882110594,5,12
20,0.592817465464274,0.07636420218149821,5,12
28,0.6584264891488212,0.08260461807250975,5,12
40,0.8031086126963297,0.09853337732950847,5,12
10,0.5234548449516296,0.0971962888240814,3,8
14,0.5228598862886429,0.08398995161056517,3,8
20,0.5988994389772415,0.10398623895645141,3,8
28,0.6603009150578425,0.10286528954139124,3,8
40,0.7775842802865165,0.10449086162022181,3,8
57,0.9679349263509115,0.11190715789794921,3,8
81,1.2245829105377197,0.1174476776123047,3,8
10,0.5180987417697906,0.08720332789421083,4,12
14,0.5538726300001144,0.07736832070350647,4,12
20,0.6105371117591858,0.07611886978149414,4,12
28,0.6449989250728062,0.06434406430380685,4,12
40,0.7976237138112386,0.08971298090616862,4,12
10,0.5580065995454788,0.08484095990657807,5,16
14,0.552709359389085,0.082559606552124,5,16
20,0.6245266028812954,0.1104518574305943,5,16
28,0.7107892632484436,0.08892185711860658,5,16
40,0.8503913879394531,0.135699462890625,5,16
10,0.6107097268104553,0.10813939094543455,3,12
14,0.6193193793296814,0.10435283255577087,3,12
20,0.6805638273557028,0.1079597225189209,3,12
28,0.7325756209237235,0.11927361733572824,3,12
40,0.8398395379384359,0.08441890335083008,3,12
10,0.6190549731254578,0.10553043198585507,4,16
14,0.6218403669504019,0.10137395125169019,4,16
20,0.6843987873622349,0.11229447174072264,4,16
28,0.7718263864517212,0.12355711936950683,4,16
40,0.8968517780303955,0.021954559326171876,4,16
10,0.6347769896189371,0.11130989227294921,5,20
14,0.6465927229987251,0.11306632571750216,5,20
20,0.7145813465118408,0.1254625289916992,5,20
28,0.7307332754135132,0.09131520080566406,5,20
10,0.6855945388476054,0.12160170809427899,5,24
14,0.6837489264351981,0.12771810804094588,5,24
20,0.7840890884399414,0.11647317250569661,5,24
28,0.8590373992919922,0.11398348999023437,5,24
10,0.6840821584065755,0.11453644841512042,4,20
14,0.6869073443942599,0.11366650305853951,4,20
20,0.7551463127136231,0.1311453170776367,4,20
28,0.7647461891174316,0.1171855354309082,4,20
10,0.7268849760293961,0.12637919998168945,3,16
14,0.746441547687237,0.1296178424541767,3,16
20,0.819368805204119,0.13594755554199217,3,16
28,0.8603664636611938,0.1377492446899414,3,16
40,0.990851879119873,0.12002304077148437,3,16
10,0.7712017960018582,0.14064571804470485,5,28
14,0.7645984172821045,0.1392586730957031,5,28
20,0.8338491916656494,0.1444843521118164,5,28
10,0.7475782434145609,0.13285922177632647,4,24
14,0.742171219417027,0.1339846965244838,4,24
20,0.8221126397450765,0.14158643086751302,4,24
28,0.8828864097595215,0.1313228759765625,4,24
10,0.8375823838370187,0.1565125492640904,5,32
14,0.8291603922843933,0.15300582122802736,5,32
20,0.8184785842895508,0.14945689392089845,5,32
10,0.8193640232086181,0.15518945414225263,3,20
14,0.8009101019965278,0.14954871622721352,3,20
20,0.8812959671020508,0.136021403503418,3,20
28,0.9539769887924194,0.16187699127197264,3,20
10,0.8661723136901855,0.16367604743109812,4,28
14,0.8421878337860107,0.15351275634765624,4,28
20,0.8978173732757568,0.14507468795776368,4,28
10,0.8941132227579752,0.1779619827270508,5,36
14,0.8702754179636637,0.17111210123697917,5,36
10,0.9081270098686218,0.17486822128295898,3,24
14,0.911632912499564,0.17833120727539065,3,24
20,0.9433853626251221,0.17487155151367187,3,24
28,1.1403133869171143,0.16608665466308595,3,24
10,0.9070186614990234,0.18270383780343194,4,32
14,0.911296546459198,0.1748264923095703,4,32
20,0.9538767337799072,0.1770680389404297,4,32
10,0.9234340190887451,0.1825923095703125,5,40
14,0.9440422058105469,0.17619251251220702,5,40
