local_bsz,step_time,sync_time,num_nodes,num_replicas
4,0.1262652724981308,0.007884800046682358,2,2
6,0.12756304442882538,0.008168127983808516,2,2
8,0.13621774315834045,0.00967916798591614,2,2
11,0.15113365650177002,0.008791424065828323,2,2
12,0.15533970296382904,0.008046272069215776,2,2
4,0.13024964928627014,0.009510912001132965,2,3
6,0.13302554190158844,0.010097344040870667,2,3
8,0.1386130005121231,0.010040063977241515,2,3
11,0.1515030860900879,0.00938937610387802,2,3
12,0.15785034000873566,0.009317248046398162,2,3
4,0.13242670893669128,0.013141056060791016,2,4
6,0.13825131952762604,0.012478464007377626,2,4
8,0.14342345297336578,0.011034303843975067,2,4
11,0.15569768846035004,0.01078847998380661,2,4
12,0.16130675375461578,0.010556351900100708,2,4
4,0.14296692609786987,0.023926527619361877,2,6
6,0.1453869789838791,0.020127424120903018,2,6
8,0.15255945920944214,0.018206399917602537,2,6
11,0.1636052280664444,0.017793088197708126,2,6
12,0.1697644293308258,0.017445504069328308,2,6
4,0.14192523062229156,0.019067519903182985,2,8
6,0.14372281730175018,0.019259007573127748,2,8
8,0.15118345618247986,0.0181910400390625,2,8
11,0.1629447638988495,0.018002048134803772,2,8
12,0.17153611779212952,0.019177088022232055,2,8
4,0.14776888489723206,0.027913151979446407,2,10
6,0.14949645102024078,0.02579289603233337,2,10
8,0.157068133354187,0.02324569582939148,2,10
11,0.16698113083839417,0.019691071867942805,2,10
12,0.1736525148153305,0.0195804158449173,2,10
4,0.1589449644088745,0.03570924782752991,2,12
6,0.158893421292305,0.03176358389854431,2,12
8,0.17032268643379211,0.029800384163856504,2,12
11,0.17300325632095337,0.022934272050857546,2,12
12,0.178355410695076,0.022262655854225155,2,12
4,0.15503302216529846,0.038246336221694946,2,16
6,0.15975528955459595,0.033410560131073,2,16
8,0.16674892604351044,0.03174643182754517,2,16
11,0.17332439124584198,0.02543987202644348,2,16
12,0.1864129602909088,0.026928512215614316,2,16
