local_bsz,step_time,sync_time,placement
32,0.012287572026252747,0.000420255996286869,1
45,0.014623135328292847,0.0005262880008667707,1
64,0.017291903495788574,0.0004896759986877442,1
91,0.01965273916721344,0.0007248300053179264,1
129,0.015713393688201904,0.0006211640015244484,1
182,0.019036054611206055,0.0007237000055611134,1
257,0.01873655617237091,0.0006735699921846391,1
363,0.01711934804916382,0.0006160319969058035,1
513,0.015432044863700867,0.0005595399998128414,1
725,0.019860923290252686,0.0007281180024147035,1
1025,0.01451537013053894,0.000534911997616291,1
1450,0.01528981328010559,0.0006057760007679463,1
2051,0.015064850449562073,0.0005392040014266968,1
2901,0.01680074632167816,0.0006658720057457684,1
4103,0.018519625067710876,0.0006841760016977786,1
5803,0.020306989550590515,0.0006921699978411198,1
8207,0.01994633674621582,0.000699619997292757,1
11606,0.01937238872051239,0.0006949359960854054,1
16413,0.019350707530975342,0.0007056940011680125,1
23211,0.018176764249801636,0.000682533998042345,1
32768,0.02025991678237915,0.0007582259997725487,1
32,0.019388392567634583,0.006666221976280212,11
45,0.019704416394233704,0.005993552029132843,11
64,0.023743852972984314,0.007301939994096755,11
91,0.020216181874275208,0.006349702030420304,11
129,0.020903587341308594,0.006954598039388657,11
182,0.02034139633178711,0.007092450022697448,11
257,0.021553680300712585,0.00752206602692604,11
363,0.01964612305164337,0.007989572018384935,11
513,0.021300137042999268,0.006965573996305466,11
725,0.020885124802589417,0.006495512068271637,11
1025,0.021480992436408997,0.00711405798792839,11
1450,0.021053627133369446,0.0066421419978141775,11
2051,0.02040770649909973,0.006379965990781784,11
2901,0.021125629544258118,0.006694283992052078,11
4103,0.021998271346092224,0.0061490640640258784,11
5803,0.02301296591758728,0.0066102679669857,11
8207,0.0237826406955719,0.008971726134419442,11
11606,0.021160781383514404,0.005291317969560623,11
16413,0.02305203676223755,0.0086283840239048,11
23211,0.02606932818889618,0.009448693841695787,11
32768,0.027646511793136597,0.010990615963935852,11
32,0.020441517233848572,0.008698156028985977,12
45,0.02391323447227478,0.009670581936836245,12
64,0.02535802125930786,0.00927005010843277,12
91,0.020128712058067322,0.006687543988227844,12
129,0.022567018866539,0.0075792760252952575,12
182,0.021241188049316406,0.007970188051462171,12
257,0.02299550175666809,0.009518249958753586,12
363,0.022058025002479553,0.008253153949975967,12
513,0.026860728859901428,0.011859463930130005,12
725,0.024369671940803528,0.009878247916698456,12
1025,0.02361699938774109,0.009090894043445588,12
1450,0.022597670555114746,0.008981672018766405,12
2051,0.024044498801231384,0.009664425969123843,12
2901,0.02396179735660553,0.008912263959646225,12
4103,0.024039000272750854,0.0081253260076046,12
5803,0.023143544793128967,0.0076226620078086865,12
8207,0.02370893955230713,0.007877656012773515,12
11606,0.024582639336586,0.008814392000436783,12
16413,0.02501221001148224,0.010227866053581235,12
23211,0.026544898748397827,0.008923541963100435,12
32768,0.03300207853317261,0.016042353719472886,12
32,0.02619434893131256,0.00875374385714531,13
45,0.02537532150745392,0.008886867970228193,13
64,0.024864137172698975,0.009860862016677855,13
91,0.025236278772354126,0.008363597989082336,13
