local_bsz,step_time,sync_time,num_nodes,num_replicas
4,0.583252876996994,0.3410945644378662,3,3
6,0.6009160280227661,0.3043123016357422,3,3
8,0.6152113080024719,0.2919082012176514,3,3
11,0.6298104077577591,0.23713125228881837,3,3
12,0.6591807752847672,0.22058938217163085,3,3
4,0.5820897817611694,0.3371697807312012,3,4
6,0.7045024633407593,0.40908044624328616,3,4
8,0.7179991900920868,0.3876309013366699,3,4
11,0.7347227782011032,0.34352270889282227,3,4
12,0.7505094558000565,0.32793634796142573,3,4
4,0.5631602257490158,0.3213265285491943,2,3
6,0.5909939855337143,0.29200875663757325,2,3
8,0.5950299948453903,0.26739163303375246,2,3
11,0.6192461103200912,0.217527569770813,2,3
12,0.646144762635231,0.20335996723175048,2,3
4,0.6213324666023254,0.37669420623779293,2,4
6,0.6326155215501785,0.3461462688446044,2,4
8,0.6697833836078644,0.33442810440063475,2,4
11,0.6814373880624771,0.2787908134460449,2,4
12,0.6963120549917221,0.25739119720458986,2,4
4,0.7804258614778519,0.5312808380126953,3,6
6,0.7992033809423447,0.5077463760375978,3,6
8,0.8115909546613693,0.4770415554046631,3,6
11,0.8349306136369705,0.44437871551513675,3,6
12,0.8388872295618057,0.4184068470001221,3,6
4,0.8211711496114731,0.5732537536621094,3,8
6,0.8555295914411545,0.5581654014587403,3,8
8,0.8616061210632324,0.5283820304870606,3,8
11,0.8799077570438385,0.4780809555053711,3,8
12,0.9135564267635345,0.48780034255981436,3,8
4,0.7455870062112808,0.4929398689270019,2,6
6,0.768306091427803,0.46805955886840817,2,6
8,0.7580734491348267,0.4229428501129151,2,6
11,0.7803564518690109,0.3810326709747315,2,6
12,0.7955166399478912,0.366513053894043,2,6
4,0.8476496636867523,0.5872908592224122,3,10
6,0.8716769218444824,0.5635241813659668,3,10
8,0.884558692574501,0.5259463443756103,3,10
11,0.8925562649965286,0.476431941986084,3,10
12,0.8983879387378693,0.452524299621582,3,10
4,0.8047863095998764,0.5593712730407714,2,8
6,0.769769936800003,0.49183269309997557,2,8
8,0.8755513280630112,0.5349315814971923,2,8
11,0.9231244474649429,0.5198942794799803,2,8
12,0.9479309022426605,0.5113182277679443,2,8
4,0.761501669883728,0.5190055027008057,3,12
6,0.7490772902965546,0.45897294616699214,3,12
8,0.8064238578081131,0.47739062690734857,3,12
11,0.8395090699195862,0.4455552082061767,3,12
12,0.7603054195642471,0.3448438148498535,3,12
4,0.9015401899814606,0.6473279037475586,3,14
6,0.9118227511644363,0.5996812515258789,3,14
8,0.9467453807592392,0.5839526252746581,3,14
11,0.9950752854347229,0.5690505752563477,3,14
12,0.9941183626651764,0.5459272613525391,3,14
4,0.7441699653863907,0.49542336082458494,2,10
6,0.8025176525115967,0.4938949069976807,2,10
8,0.7919232696294785,0.43345351600646964,2,10
11,0.8153747320175171,0.4036176815032958,2,10
12,0.8744363486766815,0.4456854724884034,2,10
4,0.8823830038309097,0.619564094543457,3,16
6,0.9051163196563721,0.591880672454834,3,16
8,0.9193755239248276,0.5583938674926757,3,16
11,0.9389425367116928,0.5319538688659667,3,16
12,0.9698828458786011,0.5272836360931397,3,16
4,0.8204977512359619,0.5839588584899903,2,12
6,0.8695608377456665,0.6005715789794921,2,12
8,0.8885257095098495,0.563348747253418,2,12
11,0.9338541775941849,0.5470872440338135,2,12
12,0.9495307356119156,0.533009479522705,2,12
4,0.9297905564308167,0.6652651901245117,3,18
6,0.9630935937166214,0.6481772460937499,3,18
8,0.9062834978103638,0.5490374832153321,3,18
11,1.0241864323616028,0.5955341339111327,3,18
12,1.0341882109642029,0.5759648895263672,3,18
4,0.8228818774223328,0.5642730751037598,3,20
6,0.8589877784252167,0.5566227684020996,3,20
8,0.8778903186321259,0.5293407478332519,3,20
11,0.9474340975284576,0.538219753265381,3,20
12,0.9997917264699936,0.5604715042114258,3,20
4,0.9314032793045044,0.6774257431030273,2,14
6,0.9494993537664413,0.6433089523315431,2,14
8,0.97659832239151,0.6239659080505371,2,14
11,0.974279522895813,0.5592227478027344,2,14
12,0.9944004118442535,0.5435923461914063,2,14
4,0.9006967842578888,0.6407403030395508,3,22
6,0.9147742688655853,0.6163337326049806,3,22
8,0.9709725230932236,0.6367656440734862,3,22
11,0.9950686991214752,0.5955962028503418,3,22
12,0.9725344628095627,0.5224683532714843,3,22
4,0.9731620699167252,0.7153744392395021,2,16
6,0.9922017157077789,0.6861384735107422,2,16
8,1.0082639455795288,0.6525095825195313,2,16
11,1.0190904140472412,0.6043157920837402,2,16
12,1.0644175112247467,0.6099041557312012,2,16
4,0.9433963149785995,0.687762092590332,3,24
6,0.9979053288698196,0.6968127708435059,3,24
8,0.9905305206775665,0.6208981170654297,3,24
11,1.019950732588768,0.594694278717041,3,24
12,1.0709408819675446,0.6235175056457518,3,24
