local_bsz,step_time,sync_time,placement
4,0.14671410620212555,0.0030653440207242966,1
6,0.14977572858333588,0.003053119972348213,1
8,0.15174007415771484,0.003062848061323166,1
11,0.15908391773700714,0.0030643840581178667,1
12,0.1625133603811264,0.003089023932814598,1
4,0.12711206078529358,0.007989760011434555,11
6,0.13025708496570587,0.008650368094444274,11
8,0.13448448479175568,0.00817369595170021,11
11,0.14771835505962372,0.007926655948162078,11
12,0.1537751406431198,0.007908671915531157,11
4,0.12783139944076538,0.01005843198299408,12
6,0.13171222805976868,0.010049792110919952,12
8,0.1382562816143036,0.009643391966819763,12
11,0.14988850057125092,0.009548608064651489,12
12,0.15640780329704285,0.009727295935153962,12
4,0.1289955973625183,0.010525120079517364,13
6,0.12992516160011292,0.010190783858299256,13
8,0.13906218111515045,0.010503872036933898,13
11,0.1510240137577057,0.01025823998451233,13
12,0.1577749103307724,0.010491584002971647,13
4,0.13580115139484406,0.020475391983985902,14
6,0.14433345198631287,0.01678521567583084,14
8,0.14797692000865936,0.016241536021232607,14
11,0.16112366318702698,0.016729407906532285,14
12,0.1669539511203766,0.01675020778179169,14
4,0.14104318618774414,0.027075392127037048,15
6,0.14509886503219604,0.021714624166488648,15
8,0.1548118144273758,0.020414463996887205,15
11,0.16634808480739594,0.019449920058250428,15
12,0.1701844185590744,0.017990399956703186,15
4,0.14565269649028778,0.029135168313980102,16
6,0.14649713039398193,0.02393772804737091,16
8,0.15290294587612152,0.019801471829414365,16
11,0.16400615870952606,0.019057344079017637,16
12,0.1703333556652069,0.018552896022796632,16
4,0.14444172382354736,0.026739840030670165,17
6,0.14805731177330017,0.024688576221466068,17
8,0.1566232144832611,0.02213542401790619,17
11,0.16809502243995667,0.021541695833206174,17
12,0.17231598496437073,0.019640192031860352,17
4,0.14812380075454712,0.02719411194324493,18
6,0.15433289110660553,0.027514431953430177,18
8,0.15633553266525269,0.021424639940261846,18
11,0.16818878054618835,0.020284031987190244,18
12,0.1752728521823883,0.02009555172920227,18
4,0.13481511175632477,0.011493376076221468,2
6,0.13557720184326172,0.011482943832874298,2
8,0.13686184585094452,0.011611008048057557,2
11,0.15078751742839813,0.011743615984916687,2
12,0.1583355814218521,0.01207801592350006,2
4,0.12837356328964233,0.010400384068489076,22
6,0.13006380200386047,0.01001696002483368,22
8,0.1375703364610672,0.01057811200618744,22
11,0.15124602615833282,0.010144511938095093,22
12,0.15983489155769348,0.010258432030677797,22
