local_bsz,step_time,sync_time,num_nodes,num_replicas
23,0.7450207769870758,0.1487143678665161,5,16
33,0.9044488370418549,0.11993203258514404,5,16
36,0.9859088808298111,0.11619436740875246,5,16
4,0.5859795957803726,0.3870254707336425,3,12
6,0.6084340363740921,0.36873472023010256,3,12
8,0.6321869790554047,0.35049446487426755,3,12
11,0.6620444655418396,0.3227148151397705,3,12
16,0.7201807200908661,0.2719829750061036,3,12
23,0.793694332242012,0.19992800140380856,3,12
33,0.9381694048643112,0.14780473613739015,3,12
36,1.010448470711708,0.1441830415725708,3,12
4,0.5977154970169067,0.3941451530456543,4,16
6,0.6182817071676254,0.37440383911132813,4,16
8,0.6411667019128799,0.3568694400787354,4,16
11,0.6702532321214676,0.32714476776123047,4,16
16,0.7299129366874695,0.27792927551269525,4,16
23,0.80585977435112,0.2093250551223755,4,16
33,0.9324076324701309,0.14739276885986327,4,16
36,1.0118106603622437,0.141202751159668,4,16
4,0.6075249761343002,0.40936486434936525,5,20
6,0.6296286433935165,0.39272953605651856,5,20
8,0.6511115431785583,0.37289075279235845,5,20
11,0.6818786710500717,0.34592371177673337,5,20
16,0.7390200793743134,0.29551635169982915,5,20
23,0.8138024657964706,0.22337331008911132,5,20
33,0.9354121088981628,0.15489318466186525,5,20
36,1.0144982933998108,0.14744857788085938,5,20
4,0.6910217851400375,0.4738633556365967,5,24
6,0.7100173234939575,0.4501150112152099,5,24
8,0.7348319888114929,0.4342933788299561,5,24
11,0.7637241035699844,0.4065944328308105,5,24
16,0.8249459117650986,0.3587569274902343,5,24
23,0.9054735451936722,0.29622540855407714,5,24
33,1.006701797246933,0.2050387191772461,5,24
36,1.0497874021530151,0.1617268466949463,5,24
4,0.6811461299657822,0.48218463706970216,4,20
6,0.7017908990383148,0.46316620635986333,4,20
8,0.7227596640586853,0.44123103904724126,4,20
11,0.751890018582344,0.4129846420288085,4,20
16,0.813962459564209,0.36703526115417484,4,20
23,0.8933702111244202,0.30350233650207514,4,20
33,0.9972904175519943,0.2156574077606201,4,20
36,1.0422917753458023,0.17403052806854247,4,20
4,0.7575656771659851,0.5629736251831055,3,16
6,0.7789601385593414,0.5431270446777344,3,16
8,0.8051348924636841,0.5253815612792969,3,16
11,0.832527831196785,0.49710630416870116,3,16
16,0.8949162364006042,0.4483310050964355,3,16
23,0.977488324046135,0.3876037731170654,3,16
33,1.080380067229271,0.30089504051208493,3,16
36,1.130938172340393,0.26404723739624025,3,16
4,0.7876401096582413,0.5885048942565918,5,28
6,0.8090835958719254,0.5685049667358398,5,28
8,0.8312226384878159,0.548019458770752,5,28
11,0.8625678569078445,0.521692352294922,5,28
16,0.9238445907831192,0.47325087547302247,5,28
23,1.0004404485225677,0.40996518325805664,5,28
33,1.1087295413017273,0.3281049613952636,5,28
36,1.1609436571598053,0.2922866535186768,5,28
4,0.7781515270471573,0.5802044143676758,4,24
6,0.795821338891983,0.5593615341186522,4,24
8,0.8193686753511429,0.5410469741821289,4,24
11,0.8493366688489914,0.5128225975036621,4,24
16,0.9113784730434418,0.4663614101409912,4,24
23,0.9907544553279877,0.4036634902954102,4,24
33,1.0993528217077255,0.322073917388916,4,24
36,1.1484130769968033,0.28898271942138676,4,24
4,0.8876596242189407,0.6817877807617186,5,32
6,0.907820850610733,0.6607777824401855,5,32
8,0.9307969957590103,0.6417116165161133,5,32
11,0.9595350325107574,0.6120556755065918,5,32
16,1.018633410334587,0.5638497962951661,5,32
23,1.1017476469278336,0.5017105960845948,5,32
33,1.2082660049200058,0.4207900199890137,5,32
36,1.2591888457536697,0.388132028579712,5,32
4,0.8586011528968811,0.6613861122131347,3,20
6,0.8792494386434555,0.6412948493957519,3,20
8,0.9031346291303635,0.6228828124999999,3,20
11,0.9351306557655334,0.5970380134582519,3,20
16,0.9966791421175003,0.551513599395752,3,20
23,1.0772317200899124,0.4877687034606933,3,20
33,1.186582550406456,0.40980063819885254,3,20
36,1.2380414605140686,0.3766970863342285,3,20
4,0.8769454658031464,0.6805082130432129,4,28
6,0.8969810009002686,0.6608221397399903,4,28
