local_bsz,step_time,sync_time,placement
20,0.15734225511550903,0.0008509440049529076,1
28,0.15508674085140228,0.0006547840014100074,1
40,0.17137683928012848,0.0006547840014100076,1
57,0.18109339475631714,0.0006539520025253295,1
81,0.21550695598125458,0.0006609919965267181,1
115,0.2476273626089096,0.0006570240035653117,1
163,0.31179581582546234,0.0006561280004680156,1
231,0.4150732755661011,0.0006601599939167501,1
327,0.5305320620536804,0.0006594560034573078,1
462,0.71505007147789,0.0006600319929420947,1
600,0.8912163078784943,0.0006590079925954342,1
20,0.12830586731433868,0.0030938240289688115,11
28,0.14026418328285217,0.013236031830310822,11
40,0.1416371911764145,0.006077568039298057,11
57,0.15973809361457825,0.0027068799734115607,11
81,0.20660313963890076,0.009849216163158415,11
115,0.2302059829235077,0.0019580799862742426,11
163,0.2971959114074707,0.0019998080208897587,11
231,0.3837289363145828,0.0019594240114092828,11
327,0.5195825546979904,0.001956544004380703,11
462,0.6975210607051849,0.008528768233954908,11
600,0.8763833045959473,0.0019642239958047865,11
20,0.1396225094795227,0.012632000148296357,12
28,0.1459677517414093,0.013993791937828064,12
40,0.15808282792568207,0.014481600046157833,12
57,0.17841988801956177,0.014402432024478912,12
81,0.22638866305351257,0.024300800085067752,12
115,0.2439461499452591,0.005061760008335113,12
163,0.3137918561697006,0.01702259188890457,12
231,0.39057449996471405,0.010034752011299133,12
327,0.5302301496267319,0.006428544014692306,12
462,0.7023980915546417,0.014142528206109999,12
600,0.8806609809398651,0.00513126403093338,12
20,0.16944916546344757,0.03946156811714173,13
28,0.1737009435892105,0.03925791954994202,13
40,0.18506518006324768,0.0372572158575058,13
57,0.20195993781089783,0.03064095985889435,13
81,0.24756427109241486,0.040083776235580446,13
115,0.26720206439495087,0.027986816167831424,13
163,0.32902540266513824,0.02769542407989502,13
231,0.41288645565509796,0.025168192028999326,13
327,0.5515714138746262,0.022271551936864854,13
462,0.7273011356592178,0.02978528022766113,13
600,0.9104849696159363,0.02657401576638222,13
20,0.19121788442134857,0.06255161595344544,14
28,0.1925739198923111,0.05829324793815612,14
40,0.19883541762828827,0.05326271986961365,14
57,0.2136545330286026,0.0472484483718872,14
81,0.2490796446800232,0.042723647713661196,14
115,0.27475106716156006,0.03321139204502106,14
163,0.3344107121229172,0.030069375872612006,14
231,0.41975468397140503,0.028191679954528807,14
327,0.5572324395179749,0.025372992038726803,14
462,0.7370592653751373,0.03751609635353089,14
600,0.9312292486429214,0.04453529572486878,14
20,0.21473857760429382,0.09321548748016358,15
28,0.22122302651405334,0.09151046323776243,15
40,0.22530390322208405,0.08410630464553834,15
57,0.23737086355686188,0.07146201610565187,15
81,0.26576317846775055,0.0614970874786377,15
115,0.28137852251529694,0.043539648175239566,15
163,0.34259559214115143,0.04128819191455841,15
231,0.424269363284111,0.03576563167572022,15
