local_bsz,step_time,sync_time,num_nodes,num_replicas
20,0.16073721647262573,0.03847878456115723,4,4
28,0.18971377611160278,0.06040435212850571,4,4
40,0.3057888299226761,0.16360947167873383,4,4
57,0.482910618185997,0.321934970676899,4,4
81,0.7649940997362137,0.5656300133317709,4,4
115,1.0195977091789246,0.7857384194135666,4,4
163,1.4850230067968369,1.188867828965187,4,4
231,2.1975145637989044,1.8156541628837588,4,4
327,3.045872002840042,2.523673950970173,4,4
462,3.87676203250885,3.1846970188617703,4,4
600,5.204872369766235,4.32259911197424,4,4
20,0.14774608612060547,0.02340486419200897,5,6
28,0.28964589536190033,0.15993644458055498,5,6
40,0.2869083136320114,0.1458182398080826,5,6
57,0.3782223165035248,0.21536959719657897,5,6
81,0.6118890345096588,0.4124309159517288,5,6
115,0.8401399850845337,0.6069809895157814,5,6
163,1.1509462893009186,0.8555563626885413,5,6
231,1.7185552418231964,1.3356617591977122,5,6
327,2.6854435801506042,2.1603279551267622,5,6
462,3.7010054737329483,3.006521422624588,5,6
600,4.556082248687744,3.6715511226058006,5,6
20,0.1622239500284195,0.034065792083740234,3,4
28,0.21269266307353973,0.0811211507320404,3,4
40,0.30986373126506805,0.16678035402297972,3,4
57,0.4002592861652374,0.2360230984687805,3,4
81,0.6384858787059784,0.4368293812572956,3,4
115,0.9306108057498932,0.695463493347168,3,4
163,1.3802956938743591,1.0822242723703386,3,4
231,1.639584243297577,1.2542865192890167,3,4
327,2.735698401927948,2.208059189558029,3,4
462,2.6680731773376465,1.9717925840616228,3,4
600,4.284668266773224,3.399407089650631,3,4
20,0.1890607476234436,0.06645478427410127,4,6
28,0.2148551344871521,0.08677964806556701,4,6
40,0.18293015658855438,0.04040780806541444,4,6
57,0.20166148245334625,0.03800774383544922,4,6
81,0.2631830424070358,0.059907839775085445,4,6
115,0.27000539004802704,0.03590150415897369,4,6
163,0.3336068242788315,0.03644915211200715,4,6
231,0.4166204631328583,0.029547008156776425,4,6
327,0.5480668097734451,0.03129823988676071,4,6
462,0.7261226326227188,0.0380069123506546,4,6
600,0.9495296031236649,0.06981881546974184,4,6
20,0.18359756469726562,0.05546246433258056,5,8
28,0.2552059143781662,0.1218444790840149,5,8
40,0.273760586977005,0.13177024149894712,5,8
57,0.41502517461776733,0.2512073001861572,5,8
81,0.5948693007230759,0.39328633356094356,5,8
115,1.0097090005874634,0.7756508795022965,5,8
163,1.1109532117843628,0.812459328532219,5,8
231,1.763813078403473,1.3786659743785858,5,8
327,2.7106664180755615,2.1729160168170925,5,8
462,2.792057141661644,2.092440755188465,5,8
600,0.9258571416139603,0.04580876833200455,5,8
20,0.16506989300251007,0.031492927670478815,3,6
28,0.23038509488105774,0.08938150441646578,3,6
40,0.3182496279478073,0.16794784140586855,3,6
57,0.42345772683620453,0.2514310383796692,3,6
81,0.6062018424272537,0.3990040919780732,3,6
115,0.9209395051002502,0.6782297055721282,3,6
163,1.1151854246854782,0.8071531500816345,3,6
231,1.682261809706688,1.2876149302721025,3,6
327,2.3736700415611267,1.8335938447713853,3,6
462,3.098084196448326,2.3870233491063115,3,6
600,5.277917891740799,4.376029668390751,3,6
20,0.16442786157131195,0.03546656000614167,4,8
28,0.23777402937412262,0.09726259362697603,4,8
40,0.2578623741865158,0.1058325754404068,4,8
57,0.3410804718732834,0.16941311788558963,4,8
81,0.4711392670869827,0.2621912958920002,4,8
115,0.6484116613864899,0.4068581148386001,4,8
163,1.1809763610363007,0.8750317955017091,4,8
231,1.0661506205797195,0.6713475834131242,4,8
327,1.1479634046554565,0.6176766784191131,4,8
462,2.1414467990398407,1.430728162765503,4,8
600,2.185746133327484,1.2829167490601538,4,8
20,0.1878236085176468,0.05414451217651367,5,12
28,0.2646247446537018,0.12891641640663148,5,12
40,0.3051902651786804,0.15746783876419068,5,12
57,0.47266533970832825,0.30335443234443665,5,12
81,0.5183686912059784,0.30945049953460696,5,12
115,0.7262074500322342,0.48179199934005734,5,12
163,1.0366859883069992,0.7272154166698456,5,12
231,1.4427191466093063,1.0451632152795791,5,12
327,2.0130417495965958,1.4724065886735918,5,12
462,2.6919636130332947,1.9777782644629476,5,12
600,3.7878555357456207,2.882155713796616,5,12
20,0.18063965439796448,0.050504512071609504,3,8
28,0.1839919239282608,0.048781824111938474,3,8
40,0.23695552349090576,0.0889541757106781,3,8
57,0.43390077352523804,0.2586654089689254,3,8
81,0.2844631224870682,0.07069811272621154,3,8
115,0.44214126467704773,0.19774208223819736,3,8
163,0.8313768357038498,0.5221293456554412,3,8
231,1.1900811940431595,0.7925011320114136,3,8
327,1.6358585804700851,1.0980568911731243,3,8
462,1.6250066459178925,0.9126014676094053,3,8
600,1.3516903519630432,0.448100162088871,3,8
20,0.18557484447956085,0.05525683212280273,4,12
28,0.2561656981706619,0.12068019223213196,4,12
40,0.33280572295188904,0.1874538884162903,4,12
57,0.3775567263364792,0.20748749101161956,4,12
81,0.6408006548881531,0.43061190116405484,4,12
115,1.0756004005670547,0.8313199203014374,4,12
163,1.4328975975513458,1.1247399613857267,4,12
231,1.9184679687023163,1.5229932309389116,4,12
327,2.4080278873443604,1.86804150223732,4,12
462,3.2237657755613327,2.5108087799549104,4,12
