local_bsz,step_time,sync_time,placement
32,0.09273827075958252,0.0005464320033788681,1
45,0.09714066982269287,0.0002714880015701056,1
64,0.10104160010814667,0.00027136000059545045,1
91,0.10644906759262085,0.0002711040005087853,1
129,0.10988125205039978,0.0002712319977581501,1
182,0.11359182000160217,0.0002707839980721474,1
257,0.1170802116394043,0.00027155199646949777,1
363,0.11844147741794586,0.000271103996783495,1
513,0.12750403583049774,0.000271231995895505,1
725,0.1698475033044815,0.0002698879987001419,1
1025,0.23204296827316284,0.00027116799727082256,1
1450,0.3161057382822037,0.00027084800042212015,1
2051,0.43998004496097565,0.0002716159950941802,1
2901,0.6122604409853617,0.0002734079957008362,1
3072,0.6515738747336648,0.0002729425484483893,1
32,0.09254461526870728,0.002134911976754665,11
45,0.09707827866077423,0.0021644800081849097,11
64,0.1015695184469223,0.001839552007615566,11
91,0.10561679303646088,0.0016357759982347487,11
129,0.11204017698764801,0.0015018879994750023,11
182,0.11854276061058044,0.0015190400034189224,11
257,0.12123627960681915,0.001459263995289803,11
363,0.12493307888507843,0.00176147198677063,11
513,0.12722982466220856,0.002020479969680309,11
725,0.1686471402645111,0.0018586880043148992,11
1025,0.23067225515842438,0.002563007988035679,11
1450,0.3172232508659363,0.0037580799559752145,11
2051,0.44302521433149067,0.005527844633374896,11
2901,0.6158855756123861,0.005328554789225261,11
3072,0.6560690402984619,0.009538218498229981,11
32,0.09728090465068817,0.009187904059886934,12
45,0.09802702069282532,0.00809446397423744,12
64,0.10165458917617798,0.008297984004020691,12
91,0.10556653141975403,0.006888447970151901,12
129,0.11056825518608093,0.006145792007446289,12
182,0.1150958389043808,0.006524544060230255,12
257,0.12165886163711548,0.006056703925132753,12
363,0.12449006736278534,0.006626240015029906,12
513,0.13359619677066803,0.007620928049087523,12
725,0.1742303967475891,0.006929471999406814,12
1025,0.23611140251159668,0.0063134254542264075,12
1450,0.3210081259409587,0.006450005292892456,12
2051,0.4469465414683024,0.006621525128682454,12
32,0.09273132681846619,0.024102335929870607,13
45,0.09686519205570221,0.023289984107017516,13
64,0.10483813285827637,0.020840064048767093,13
91,0.10654847323894501,0.017444223761558533,13
129,0.10981214046478271,0.016297855973243715,13
182,0.11493538320064545,0.013476864099502566,13
257,0.11941620707511902,0.013303871929645538,13
363,0.12283997237682343,0.013790143966674804,13
513,0.13989050686359406,0.013902527928352358,13
725,0.1820560097694397,0.014716928164164226,13
1025,0.24436501094273158,0.015877412387302944,13
1450,0.3285223642985026,0.014974976221720377,13
2051,0.45732903480529785,0.018266111373901366,13
32,0.09224814176559448,0.03334611177444458,14
45,0.09788785874843597,0.03167430400848389,14
64,0.1030087023973465,0.02979737591743469,14
91,0.10724502801895142,0.025358400225639347,14
129,0.11110490560531616,0.022551231980323796,14
182,0.11740857362747192,0.017481343984603884,14
257,0.12142510712146759,0.01387551999092102,14
363,0.12590712308883667,0.014897023975849152,14
513,0.14321701867239817,0.016579803262438096,14
725,0.18410754203796387,0.016516736149787905,14
1025,0.24668467044830322,0.017486847639083862,14
1450,0.33353257179260254,0.01922867202758789,14
32,0.10204750299453735,0.04321113634109497,15
45,0.10181176662445068,0.040982463359832765,15
64,0.11253024637699127,0.03931059193611145,15
91,0.12081575393676758,0.035876607894897466,15
129,0.12080708146095276,0.03141241633892059,15
182,0.13099294900894165,0.02422585594654083,15
257,0.13534249365329742,0.019512768149375918,15
363,0.12969955801963806,0.01978892803192139,15
513,0.14424727179787375,0.01630803767117587,15
725,0.18552605311075845,0.017843541145324705,15
1025,0.24842453002929688,0.018101589520772298,15
32,0.10143676400184631,0.052920192241668704,16
45,0.10569292306900024,0.051566527843475346,16
64,0.11471951007843018,0.04965030407905579,16
91,0.11504000425338745,0.0461683201789856,16
129,0.11890880763530731,0.04178329586982728,16
182,0.12198424339294434,0.03443558430671692,16
257,0.13491909205913544,0.026179775953292846,16
363,0.1332308735166277,0.019623789651053294,16
513,0.14735054969787598,0.01808627200126648,16
725,0.18896210193634033,0.020454400062561034,16
1025,0.2486131191253662,0.019769344329833984,16
32,0.10024018585681915,0.0630208640098572,17
45,0.10791592299938202,0.06158208036422729,17
64,0.11439621448516846,0.059837567806243906,17
91,0.10913589596748352,0.05627545595169067,17
129,0.12593670189380646,0.05223295998573303,17
182,0.11883664131164551,0.045056383609771725,17
257,0.13154079020023346,0.036547327756881715,17
363,0.12953255573908487,0.02842274141311646,17
513,0.15361360141209193,0.02227668108258929,17
725,0.19131159782409668,0.02049740727742513,17
1025,0.2542722225189209,0.024181760787963868,17
32,0.10336604714393616,0.07490361642837526,18
45,0.10641047358512878,0.07215436840057371,18
64,0.11014513671398163,0.07126464033126831,18
91,0.11059018969535828,0.06790828847885132,18
129,0.11622899770736694,0.06326016020774841,18
182,0.1272733211517334,0.0569916160106659,18
257,0.1284816861152649,0.04932563185691834,18
363,0.1377945899963379,0.03974287376403808,18
513,0.1600348472595215,0.02745651206970215,18
725,0.1934037208557129,0.021501440048217774,18
32,0.09590038657188416,0.002715840011835098,2
45,0.09806656837463379,0.002658815979957581,2
64,0.10325036942958832,0.00258016000688076,2
91,0.10538370907306671,0.002186432003974915,2
129,0.11149147152900696,0.0021953919976949697,2
182,0.1164521872997284,0.0031088000088930127,2
257,0.11929549276828766,0.0027866880148649216,2
363,0.1243956983089447,0.002542912006378174,2
513,0.13122233748435974,0.00266252800822258,2
725,0.1727655678987503,0.002739392012357712,2
1025,0.23474378883838654,0.0037228800058364863,2
1450,0.32104263703028363,0.006062848051389059,2
2051,0.4480347292763846,0.010102930341448102,2
2901,0.6170863310496012,0.012093098640441896,2
3072,0.659155527750651,0.011655509312947593,2
32,0.09368270635604858,0.016959999799728395,22
45,0.10223770141601562,0.015641088008880616,22
64,0.10079334676265717,0.014574912011623385,22
91,0.10720682144165039,0.012381439924240113,22
129,0.11137266457080841,0.011213952004909515,22
182,0.11580969393253326,0.011929984092712401,22
257,0.1213628500699997,0.012647360026836394,22
363,0.126849964261055,0.011798591911792757,22
513,0.14069484174251556,0.013041152119636535,22
725,0.18132450183232626,0.012149930636088054,22
1025,0.2434603146144322,0.013595940589904784,22
1450,0.3291942278544108,0.015208106676737465,22
2051,0.4578983783721924,0.01903513526916504,22
32,0.09304250776767731,0.02517254388332367,23
45,0.09697695076465607,0.023138239741325378,23
64,0.1016823798418045,0.021175104141235353,23
91,0.10463836789131165,0.017673983812332154,23
129,0.1082385778427124,0.016061887860298153,23
182,0.11415427923202515,0.013222016036510468,23
257,0.11905834078788757,0.014112703979015349,23
363,0.11962085962295532,0.014319616019725798,23
513,0.14255833625793457,0.014982729162488663,23
725,0.18354061245918274,0.014850175976753236,23
1025,0.2465578317642212,0.016047359704971315,23
1450,0.3292999267578125,0.015892479896545412,23
32,0.09598053991794586,0.033895359516143794,24
45,0.09989520907402039,0.032763967752456664,24
64,0.10205914080142975,0.030386624097824097,24
91,0.099080890417099,0.02639225578308105,24
129,0.09802976250648499,0.022172352194786072,24
182,0.10111689567565918,0.017250559806823735,24
257,0.10398255288600922,0.01462527984380722,24
363,0.11509200930595398,0.01463923192024231,24
513,0.14364708553661,0.015784401286732065,24
725,0.18377808729807535,0.014722901662190755,24
1025,0.24506751696268717,0.015052800178527831,24
32,0.09442150592803955,0.04343276834487915,25
45,0.09994877874851227,0.041451519727706915,25
64,0.10255225002765656,0.03922540807723999,25
91,0.10702861845493317,0.036420480728149414,25
129,0.11049434542655945,0.03133414387702942,25
182,0.11618244647979736,0.0244967041015625,25
257,0.11873303353786469,0.0172815358042717,25
363,0.12308224609919957,0.017223387581961493,25
513,0.14531207084655762,0.015080960154533384,25
725,0.18622618913650513,0.017197824001312256,25
1025,0.2505033016204834,0.02040012741088867,25
32,0.09341703355312347,0.053499007225036616,26
45,0.10041186213493347,0.05153881573677063,26
64,0.10223443806171417,0.049423424243927004,26
91,0.10891012847423553,0.046514815807342534,26
129,0.09595659375190735,0.04184000062942505,26
182,0.0981285572052002,0.034636160135269156,26
257,0.10571429133415222,0.02601260781288147,26
363,0.11953973770141602,0.019358890851338708,26
513,0.1490746225629534,0.017973686899457657,26
725,0.18918720881144205,0.018162005106608075,26
1025,0.24972915649414062,0.018954240798950195,26
32,0.09245815873146057,0.06223334431648255,27
45,0.09737162292003632,0.06099660801887512,27
64,0.10264952480792999,0.05915673613548279,27
91,0.10660500824451447,0.055335039854049674,27
129,0.11267444491386414,0.05026015973091125,27
182,0.11593717336654663,0.045027840137481685,27
257,0.1167774647474289,0.03780684757232666,27
363,0.12779381275177001,0.027973222541809083,27
513,0.1540083408355713,0.02124820442199707,27
725,0.19076824188232422,0.018779647827148437,27
32,0.10492517054080963,0.07534886360168457,28
45,0.10582537949085236,0.07356198406219483,28
64,0.1203802227973938,0.07150291204452514,28
91,0.111493781208992,0.06877651214599609,28
129,0.11567994952201843,0.06465721678733825,28
182,0.12025870382785797,0.05743865585327149,28
257,0.12772595882415771,0.048742253984723774,28
363,0.13878965377807617,0.03948646402359009,28
513,0.1604791283607483,0.02659328031539917,28
725,0.19567275047302246,0.02189004707336426,28
32,0.09358678758144379,0.008190655946731566,3
45,0.09798422455787659,0.006992576062679292,3
64,0.10186804831027985,0.004759935975074767,3
91,0.10598409175872803,0.005062207996845246,3
129,0.11175866425037384,0.004846592098474502,3
182,0.11525556445121765,0.004617855995893478,3
257,0.1190464198589325,0.004745535999536515,3
363,0.12325000762939453,0.004891008034348488,3
513,0.13361120223999023,0.005301312029361725,3
725,0.17542165517807007,0.0047582719922065735,3
1025,0.23675948923284357,0.005416029128161342,3
1450,0.32208605607350665,0.007203840096791586,3
2051,0.44918497403462726,0.010023594538370768,3
32,0.1065458357334137,0.014375103890895843,33
45,0.10575933754444122,0.012578816056251524,33
64,0.11549019813537598,0.009903551965951921,33
91,0.11758419871330261,0.00814156797528267,33
129,0.11792470514774323,0.010016576051712035,33
182,0.1298152506351471,0.008107008010149002,33
257,0.12984317541122437,0.008258752167224883,33
363,0.13658355176448822,0.007970303922891617,33
513,0.14713970097628506,0.008807237755168569,33
725,0.1782973607381185,0.010439338684082032,33
1025,0.2424769401550293,0.013066922505696613,33
32,0.10396315157413483,0.024105856180191038,34
45,0.10498003661632538,0.02250822401046753,34
64,0.11278042197227478,0.020019008040428166,34
91,0.10360459983348846,0.016045120060443875,34
129,0.10095810890197754,0.011650175988674164,34
182,0.10907045006752014,0.009076096057891845,34
257,0.11261874437332153,0.008335743933916092,34
363,0.11596977710723877,0.010275839941842215,34
513,0.13764896988868713,0.009596671879291535,34
725,0.18194204568862915,0.01121945595741272,34
1025,0.24415206909179688,0.011879424095153808,34
32,0.10836489498615265,0.03411468839645386,35
45,0.10528156161308289,0.030737087965011598,35
64,0.11249172687530518,0.029341888070106514,35
91,0.11607445776462555,0.025865983963012696,35
129,0.1131143867969513,0.020021504163742064,35
182,0.117844358086586,0.013785280048847196,35
257,0.12845082581043243,0.011153600096702576,35
363,0.12968655427296957,0.011665578683217367,35
513,0.13984741483415877,0.011961344037737163,35
725,0.18247381846110025,0.014432938893636067,35
1025,0.24531960487365723,0.014528512001037597,35
32,0.10390804708003998,0.04355897617340089,36
45,0.10892419517040253,0.04205350399017334,36
64,0.11343413591384888,0.039382463932037357,36
91,0.10735112428665161,0.036064127445220945,36
129,0.1183357685804367,0.031274048089981084,36
182,0.12326116859912872,0.023856703877449037,36
257,0.13694871962070465,0.01365036803483963,36
363,0.1325702428817749,0.013282611083984375,36
513,0.14186949729919435,0.01300684814453125,36
725,0.18225109577178955,0.013433343887329101,36
32,0.09799909591674805,0.054222911834716794,37
45,0.10284663736820221,0.053037120580673225,37
64,0.10642564296722412,0.05035494399070739,37
91,0.10933512449264526,0.046684351682662974,37
129,0.11607559025287628,0.0416496639251709,37
182,0.1183609664440155,0.034633087635040284,37
257,0.12483608722686768,0.02522814192090716,37
363,0.12582936882972717,0.014772736072540284,37
513,0.1459704041481018,0.014685695886611939,37
725,0.18491244316101074,0.014879743576049804,37
32,0.10696618258953094,0.07737081575393676,38
45,0.11817677319049835,0.07473715114593506,38
64,0.11795346438884735,0.07334643173217774,38
91,0.1393144577741623,0.07026918363571168,38
129,0.11737214028835297,0.06653087997436524,38
182,0.12194745242595673,0.058953024387359616,38
257,0.12887068589528403,0.04963353602091471,38
363,0.13977067811148508,0.03995121383666993,38
513,0.15914742151896158,0.024933375676472982,38
725,0.19560456275939941,0.022674432754516603,38
32,0.09357805550098419,0.026624768018722537,4
45,0.09824331104755402,0.024189952015876773,4
64,0.10240606963634491,0.022284224152565,4
91,0.10921593010425568,0.018208192229270937,4
129,0.1124362200498581,0.01474137604236603,4
182,0.11563758552074432,0.011240064203739165,4
257,0.1197797954082489,0.010611391961574554,4
363,0.12229080498218536,0.012143935918807986,4
513,0.13958805799484253,0.011877504050731659,4
725,0.1806796391805013,0.011952213446299235,4
1025,0.24330953189304896,0.013594038827078683,4
1450,0.3272198836008708,0.013831509272257486,4
2051,0.44971776008605957,0.013875200271606445,4
32,0.09407342970371246,0.03288582420349121,44
45,0.10069885849952698,0.03140300822257996,44
64,0.1024610698223114,0.02953907191753388,44
91,0.10531184077262878,0.02638943994045258,44
129,0.1090930700302124,0.021264959692955016,44
182,0.11528624594211578,0.01615052789449692,44
257,0.11999163031578064,0.013093695938587186,44
363,0.12062303225199382,0.013818965355555215,44
513,0.14255217143467494,0.014691913196018766,44
725,0.18323548634847006,0.014309376080830891,44
1025,0.24310731887817383,0.012207103729248046,44
32,0.09609417617321014,0.03357753610610961,45
45,0.09681127965450287,0.03162559998035431,45
64,0.1012936383485794,0.02907641589641571,45
91,0.10665358603000641,0.025216959953308103,45
129,0.10756044089794159,0.020245183944702146,45
182,0.11133332550525665,0.01587180811166763,45
257,0.11595660448074341,0.013412479996681211,45
363,0.12159299850463867,0.013815398406982421,45
513,0.14189386367797852,0.013760102272033692,45
725,0.1850719451904297,0.01424998426437378,45
32,0.09543140232563019,0.03324780797958374,46
45,0.09663964807987213,0.03185350382328033,46
64,0.10298505425453186,0.029655744194984433,46
91,0.10708174109458923,0.025229247927665704,46
129,0.10858824849128723,0.01991628789901733,46
182,0.11485299468040466,0.016092415869235994,46
257,0.11635838236127581,0.012883455957685195,46
363,0.120446115732193,0.014301056027412414,46
513,0.1418634057044983,0.013666816234588623,46
725,0.18371844291687012,0.014667776107788086,46
32,0.09449250996112823,0.05369695949554444,47
45,0.11020106077194214,0.051569472312927245,47
64,0.11357702314853668,0.04907942390441894,47
91,0.11588914692401886,0.04610732793807984,47
129,0.11145010590553284,0.041316416263580326,47
