local_bsz,step_time,sync_time,num_nodes,num_replicas
20,0.20152342319488525,0.05716409647464751,3,3
28,0.2313452512025833,0.06782461977005005,3,3
40,0.22901509702205658,0.05504137992858887,3,3
57,0.23198886215686798,0.03440999412536621,3,3
81,0.30349232256412506,0.021621467888355256,3,3
115,0.3094783425331116,0.01396252804994583,3,3
163,0.5059994012117386,0.02077261385321617,3,3
200,0.4714345633983612,0.021408858031034473,3,3
20,0.24367818236351013,0.08395379972457885,2,3
28,0.2259119749069214,0.061008374214172365,2,3
40,0.23534521460533142,0.05914803981781006,2,3
57,0.2536257207393646,0.04727478021383286,2,3
81,0.3068288266658783,0.027274979710578913,2,3
115,0.3388911336660385,0.03971027398109436,2,3
163,0.5127298980951309,0.024350595951080325,2,3
200,0.47537384927272797,0.023210904121398927,2,3
20,0.2595391422510147,0.09604650115966798,2,4
28,0.25365710258483887,0.09012364244461059,2,4
40,0.25339582562446594,0.07883056640625,2,4
57,0.2817995846271515,0.07944625473022462,2,4
81,0.30852067470550537,0.01939612179994583,2,4
115,0.32932688295841217,0.025520309865474697,2,4
163,0.5120214074850082,0.0347428743839264,2,4
200,0.4795093536376953,0.03586423975229264,2,4
20,0.2684820741415024,0.09953858613967893,3,6
28,0.278697207570076,0.10108423566818237,3,6
40,0.2776912748813629,0.09992683124542236,3,6
57,0.2914276272058487,0.08975368738174441,3,6
81,0.3376767039299011,0.0516513478755951,3,6
115,0.33636973798274994,0.03635407185554504,3,6
163,0.5142182111740112,0.03319731378555298,3,6
200,0.4847381263971329,0.039504867792129514,3,6
20,0.2808375805616379,0.11874624586105349,3,8
28,0.2906530350446701,0.11784077072143555,3,8
40,0.2963014394044876,0.0923009147644043,3,8
57,0.31377243995666504,0.09666799783706664,3,8
81,0.3466869741678238,0.039998730182647706,3,8
115,0.34490400552749634,0.04353502798080444,3,8
163,0.5274955481290817,0.03723841798305511,3,8
200,0.4975085109472275,0.05800687551498413,3,8
20,0.2881263643503189,0.11003487062454222,2,6
28,0.2869587540626526,0.11232704019546509,2,6
40,0.3040238469839096,0.12580482578277588,2,6
57,0.30625590682029724,0.10717559003829959,2,6
81,0.3543740063905716,0.05931744980812074,2,6
115,0.34538887441158295,0.04488335609436035,2,6
163,0.5281642973423004,0.03770905756950378,2,6
200,0.4995107203722,0.047772715806961054,2,6
20,0.3074741065502167,0.1452008881568909,3,10
28,0.29489606618881226,0.11750136375427248,3,10
40,0.2932249456644058,0.10888975048065186,3,10
57,0.31698615849018097,0.10881750583648682,3,10
81,0.3596644103527069,0.05215704202651977,3,10
115,0.367153063416481,0.05570779371261597,3,10
163,0.5385947078466415,0.04372100985050201,3,10
200,0.5083901584148407,0.048144612073898314,3,10
20,0.25782330334186554,0.09069702196121217,2,8
28,0.26815298199653625,0.09991097879409792,2,8
40,0.26730482280254364,0.08812988591194154,2,8
57,0.2842579334974289,0.07082496118545532,2,8
81,0.322492852807045,0.027195496141910552,2,8
115,0.36108623445034027,0.042670493602752685,2,8
163,0.5292277485132217,0.029553145945072173,2,8
200,0.5010682940483093,0.03160661363601685,2,8
20,0.2951786667108536,0.12539563941955567,3,12
28,0.2942279875278473,0.13632814502716062,3,12
40,0.2939855009317398,0.12018910551071167,3,12
57,0.31201303005218506,0.11559109163284301,3,12
81,0.35783205926418304,0.06344525814056397,3,12
115,0.3588869571685791,0.05349912607669831,3,12
163,0.5412549674510956,0.05560092967748643,3,12
200,0.5127404183149338,0.06394330990314483,3,12
20,0.26380136609077454,0.08345050811767578,2,10
28,0.27913326025009155,0.11119889640808107,2,10
40,0.2884684056043625,0.10898801803588866,2,10
57,0.2930588573217392,0.08411380577087402,2,10
81,0.34288190305233,0.03128204590082168,2,10
115,0.3492956757545471,0.034786343812942495,2,10
163,0.5323352217674255,0.03181417965888977,2,10
200,0.5160486996173859,0.045940543353557586,2,10
20,0.30441947281360626,0.13601664400100708,3,16
28,0.30572623014450073,0.14303474378585815,3,16
40,0.3162694573402405,0.13199899721145628,3,16
57,0.3288808912038803,0.14380332708358762,3,16
81,0.38575249910354614,0.08854142951965333,3,16
115,0.3913526386022568,0.08086651611328123,3,16
163,0.5531784743070602,0.046127041935920716,3,16
200,0.5291588008403778,0.06955126857757568,3,16
20,0.30684293806552887,0.13763473987579344,2,12
28,0.3114299029111862,0.13083490896224972,2,12
40,0.3147600144147873,0.11700815415382387,2,12
57,0.3146994262933731,0.1103437991142273,2,12
81,0.36822304129600525,0.057436576247215265,2,12
115,0.3794940710067749,0.07498301720619202,2,12
163,0.5435884892940521,0.045935027956962575,2,12
200,0.5101346969604492,0.04635483199357987,2,12
20,0.3155824542045593,0.13941651535034183,3,18
28,0.3273170739412308,0.16909082317352295,3,18
40,0.3233308047056198,0.1517567644119263,3,18
57,0.3275565057992935,0.12180626010894777,3,18
81,0.37199847400188446,0.07606542015075685,3,18
115,0.39315900206565857,0.08701890993118284,3,18
163,0.5561227202415466,0.06172037553787231,3,18
200,0.53118896484375,0.07821592044830321,3,18
20,0.3122137486934662,0.14200423717498778,3,20
28,0.319363072514534,0.14288624668121339,3,20
40,0.323347806930542,0.13663037014007567,3,20
57,0.34219206869602203,0.1355929946899414,3,20
81,0.3845895826816559,0.08455415487289428,3,20
115,0.4009711593389511,0.09471926665306091,3,20
163,0.5661341100931168,0.05416640400886535,3,20
200,0.5388538837432861,0.08782780039310455,3,20
20,0.3006950467824936,0.12459321641921996,3,22
28,0.30440814793109894,0.12216948127746581,3,22
40,0.3133558928966522,0.12766259717941283,3,22
57,0.32626424729824066,0.1247170205116272,3,22
81,0.37672126293182373,0.08571833348274233,3,22
115,0.41364312171936035,0.09339334785938262,3,22
163,0.5565382838249207,0.05405579566955567,3,22
200,0.5391920208930969,0.07585049557685854,3,22
20,0.302534282207489,0.14204597520828244,2,16
28,0.3141874372959137,0.14025361490249635,2,16
40,0.316665455698967,0.12531003189086914,2,16
57,0.33755770325660706,0.12399090576171876,2,16
81,0.37473709881305695,0.07448928856849668,2,16
115,0.4136981666088104,0.09064538502693176,2,16
163,0.5585723519325256,0.06175736021995543,2,16
200,0.5325772613286972,0.07098815178871154,2,16
20,0.3202873021364212,0.16077874374389653,3,24
28,0.32401546835899353,0.1434890842437744,3,24
40,0.3381930887699127,0.14941921138763425,3,24
57,0.3522631824016571,0.13836454343795776,3,24
81,0.3992244750261307,0.0967543330192566,3,24
115,0.43839265406131744,0.11362724113464355,3,24
163,0.5670111924409866,0.05355925190448761,3,24
200,0.5644149929285049,0.09212987756729127,3,24
