local_bsz,step_time,sync_time,placement
20,0.15168879926204681,0.0007743360064923763,1
28,0.15093441307544708,0.0008372480012476445,1
40,0.15661810338497162,0.0006851199865341187,1
57,0.16647665202617645,0.0006858239993453026,1
81,0.17979022860527039,0.0006853760033845902,1
115,0.20118600130081177,0.0006858239956200122,1
163,0.2437627762556076,0.0006860799901187419,1
231,0.29848989844322205,0.0006851199902594087,1
327,0.36869803071022034,0.0006886399947106837,1
462,0.4897648096084595,0.0006860799938440322,1
653,0.642295628786087,0.0006787840016186237,1
800,0.7736862450838089,0.0006746880002319813,1
20,0.12460310757160187,0.0029092479720711707,11
28,0.12352782487869263,0.0011430400051176547,11
40,0.12725789844989777,0.0014238079786300657,11
57,0.13778692483901978,0.0012097280099987984,11
81,0.170111745595932,0.00897939197346568,11
115,0.1854388564825058,0.009512640032917262,11
163,0.22463038563728333,0.004012928064912558,11
231,0.340054914355278,0.0721309417895973,11
327,0.36019890010356903,0.00222419198602438,11
462,0.48561176657676697,0.01803878378495574,11
653,0.6771659702062607,0.05251987032219767,11
800,0.74913190305233,0.0037303040623664846,11
20,0.12289951741695404,0.0031958400122821325,12
28,0.12296563386917114,0.00421203200519085,12
40,0.1276644766330719,0.003727040003985166,12
57,0.13593228161334991,0.004210240013897419,12
81,0.16824902594089508,0.00930572796240449,12
115,0.17648452520370483,0.0029114239998161797,12
163,0.22215083241462708,0.008927103869616985,12
231,0.2867973893880844,0.020648704297840593,12
327,0.3743484765291214,0.021691392205655576,12
462,0.5003305226564407,0.03705990366637707,12
653,0.623270109295845,0.004889023955911397,12
800,0.7940569669008255,0.05175980778783559,12
20,0.12350156903266907,0.0020604800060391427,13
28,0.12442664802074432,0.0017758719995617865,13
40,0.12729883193969727,0.007259072020649909,13
57,0.14087434113025665,0.0067847040072083475,13
81,0.17087368667125702,0.011703744083642957,13
115,0.17828896641731262,0.006606463879346849,13
163,0.23304042220115662,0.018349247932434084,13
231,0.33884797990322113,0.06944543959200382,13
327,0.3721693754196167,0.019391424119472502,13
462,0.5080062001943588,0.04138265615701676,13
653,0.6516937017440796,0.032381696395576,13
800,0.7992744594812393,0.04660550329089165,13
20,0.1263830065727234,0.00443014395982027,14
28,0.1293662041425705,0.008593856088817119,14
40,0.13051344454288483,0.012300479918718337,14
57,0.1456167846918106,0.01231744009256363,14
81,0.17531605064868927,0.011534335941076279,14
115,0.18765480816364288,0.013567616000771525,14
163,0.22229591012001038,0.009535424046218394,14
231,0.30638957023620605,0.034894207909703254,14
327,0.38029852509498596,0.026093824505805968,14
462,0.5271081626415253,0.06168710412830114,14
653,0.7024487257003784,0.07974879965186119,14
800,0.9511616080999374,0.20452608600258826,14
20,0.12384916841983795,0.002757376007735729,15
28,0.12868183851242065,0.004734911948442459,15
40,0.1370367556810379,0.015043775975704193,15
57,0.14001336693763733,0.0048479359596967685,15
81,0.17509077489376068,0.015173503980040554,15
115,0.18402893841266632,0.011832512110471725,15
163,0.2548995912075043,0.039595393225550654,15
231,0.36256280541419983,0.09310444602370262,15
327,0.4153295159339905,0.06125862399488688,15
462,0.4842788428068161,0.019314943931996828,15
653,0.6629070043563843,0.04578150337934494,15
800,0.7736690789461136,0.02732723162323237,15
20,0.12960472702980042,0.0037006720304489133,16
28,0.1300979107618332,0.00971692806482315,16
40,0.13309262692928314,0.009670143902301788,16
57,0.1395588368177414,0.00770342406630516,16
81,0.1717039942741394,0.01529529584944248,16
115,0.20942245423793793,0.03508876823633909,16
163,0.24431104958057404,0.030304191768169404,16
231,0.3441442847251892,0.07046924785524605,16
327,0.4581924080848694,0.09843667286634444,16
462,0.6133514046669006,0.1473550703674555,16
653,0.6509037166833878,0.031179840281605718,16
800,0.7648795694112778,0.01531852822005749,16
20,0.1298341006040573,0.00560569591075182,17
28,0.12886840105056763,0.011845439970493319,17
40,0.13121263682842255,0.007153344005346299,17
57,0.1437414586544037,0.009195327982306482,17
81,0.17399200797080994,0.015724927745759485,17
115,0.19423331320285797,0.017283584296703337,17
163,0.25420384109020233,0.03760083248466253,17
231,0.3128783702850342,0.04347884882986545,17
327,0.436711922287941,0.08119148852676152,17
462,0.5580291450023651,0.0872599045187235,17
653,0.7225263565778732,0.09767712101340295,17
800,0.8985430896282196,0.14746867439150813,17
20,0.1299915611743927,0.0029589760079979893,18
28,0.12963733077049255,0.008005824036896229,18
40,0.1331164389848709,0.00933734403550625,18
57,0.14445878565311432,0.0087293438911438,18
81,0.1846199929714203,0.02555948814004659,18
115,0.18772800266742706,0.012449408054351808,18
163,0.2636043131351471,0.04689286471903324,18
231,0.32724128663539886,0.05466137656569481,18
327,0.415947750210762,0.05617171193659305,18
462,0.565355122089386,0.09326656073331832,18
653,0.704772025346756,0.07730355286598203,18
800,0.9155050069093704,0.1578563194423914,18
20,0.12345781922340393,0.004728000059723854,2
28,0.1225668340921402,0.004594112060964107,2
40,0.12381851673126221,0.003121727973222733,2
57,0.13712991774082184,0.004988864049315452,2
81,0.16530700027942657,0.010237568203359844,2
115,0.18359577655792236,0.013337663654237986,2
163,0.23902079463005066,0.026266816243529317,2
231,0.3354983776807785,0.06961081491783262,2
327,0.3874313235282898,0.037379775919020176,2
462,0.48904891312122345,0.02383494434505701,2
653,0.7504933774471283,0.1301149433925748,2
800,0.796534463763237,0.04956979196891188,2
20,0.12914212048053741,0.0074639999717473985,22
28,0.12542979419231415,0.0049214080274105065,22
40,0.1331709325313568,0.0061623679921031,22
57,0.1401219367980957,0.0033857280239462852,22
81,0.17015349864959717,0.01118169578164816,22
115,0.18138904869556427,0.006078464038670062,22
163,0.24025772511959076,0.02441830409318209,22
231,0.3603142499923706,0.08922508731484413,22
327,0.3951968252658844,0.036988416358828546,22
462,0.5073680877685547,0.04318175969272852,22
653,0.767967700958252,0.14353517092764376,22
800,0.848087415099144,0.09701222278922796,22
20,0.12683089077472687,0.004207743987441063,23
28,0.13145236670970917,0.004542079985141755,23
40,0.13222752511501312,0.009177215948700905,23
57,0.14480547606945038,0.0069848961010575295,23
81,0.17360106110572815,0.015924287840723993,23
115,0.18874801695346832,0.008843199998140336,23
163,0.22169525921344757,0.007089280039072037,23
231,0.3181062638759613,0.049339648306369784,23
327,0.38131868839263916,0.027225791938602924,23
462,0.49952182173728943,0.03426559983193875,23
653,0.7264495193958282,0.10191942255198956,23
800,0.9695256650447845,0.221790910795331,23
20,0.14173254370689392,0.006004672035574913,24
28,0.1276984065771103,0.008778687983751298,24
40,0.1306711733341217,0.008296255990862847,24
57,0.14268380403518677,0.010219839960336685,24
81,0.164974182844162,0.0084552960768342,24
115,0.1869296133518219,0.01569638402760029,24
163,0.25266873836517334,0.03810687874257565,24
231,0.3588283509016037,0.0895857277289033,24
327,0.40881800651550293,0.0525475197136402,24
462,0.502749115228653,0.03242496069520712,24
653,0.7559881806373596,0.13293407978117466,24
800,0.8812626153230667,0.13283520084619524,24
20,0.13081687688827515,0.005446592070162296,25
28,0.1303815096616745,0.005694463998079299,25
40,0.13060499727725983,0.005750335946679115,25
57,0.14241409301757812,0.008528512082993985,25
81,0.17401562631130219,0.017019583553075788,25
115,0.2066226452589035,0.029491391330957413,25
163,0.24350661039352417,0.026004736185073853,25
231,0.32481659948825836,0.054156480133533476,25
327,0.4623878300189972,0.10448883202672005,25
462,0.5206834822893143,0.05223916866630316,25
653,0.7543961554765701,0.12917216023802758,25
800,0.8329022079706192,0.0855192971676588,25
20,0.1292445957660675,0.003515583954751491,26
28,0.12720641493797302,0.008081727966666221,26
40,0.13366898894309998,0.007101119875907898,26
57,0.14306160807609558,0.007536959916353224,26
81,0.1737920194864273,0.014065087854862214,26
115,0.19101718068122864,0.013641279876232147,26
163,0.24916011095046997,0.03346361540257931,26
231,0.2996196746826172,0.028039744727313517,26
327,0.43096543848514557,0.07165689615160227,26
462,0.5437161326408386,0.0690931840017438,26
653,0.7608005702495575,0.13495871996879577,26
800,0.9213493019342422,0.16729094402492045,26
20,0.13181383907794952,0.0038811520114541056,27
28,0.128679558634758,0.007750080004334449,27
40,0.13072103261947632,0.005904128104448318,27
57,0.14312662184238434,0.009395263865590097,27
81,0.17548692226409912,0.019731456205248833,27
115,0.18602824211120605,0.010141568012535573,27
163,0.22711199522018433,0.009889791905879974,27
231,0.28513191640377045,0.013722752153873445,27
