local_bsz,step_time,sync_time,num_nodes,num_replicas
20,0.15168879926204681,0.0007743360064923763,1,1
28,0.15093441307544708,0.0008372480012476445,1,1
40,0.15661810338497162,0.0006851199865341187,1,1
57,0.16647665202617645,0.0006858239993453026,1,1
81,0.17979022860527039,0.0006853760033845902,1,1
115,0.20118600130081177,0.0006858239956200122,1,1
163,0.2437627762556076,0.0006860799901187419,1,1
231,0.29848989844322205,0.0006851199902594087,1,1
327,0.36869803071022034,0.0006886399947106837,1,1
462,0.4897648096084595,0.0006860799938440322,1,1
653,0.642295628786087,0.0006787840016186237,1,1
800,0.7736862450838089,0.0006746880002319813,1,1
20,0.12460310757160187,0.0029092479720711707,2,2
28,0.12352782487869263,0.0011430400051176547,2,2
40,0.12725789844989777,0.0014238079786300657,2,2
57,0.13778692483901978,0.0012097280099987984,2,2
81,0.170111745595932,0.00897939197346568,2,2
115,0.1854388564825058,0.009512640032917262,2,2
163,0.22463038563728333,0.004012928064912558,2,2
231,0.340054914355278,0.0721309417895973,2,2
327,0.36019890010356903,0.00222419198602438,2,2
462,0.48561176657676697,0.01803878378495574,2,2
653,0.6771659702062607,0.05251987032219767,2,2
800,0.74913190305233,0.0037303040623664846,2,2
20,0.12289951741695404,0.0031958400122821325,2,3
28,0.12296563386917114,0.00421203200519085,2,3
40,0.1276644766330719,0.003727040003985166,2,3
57,0.13593228161334991,0.004210240013897419,2,3
81,0.16824902594089508,0.00930572796240449,2,3
115,0.17648452520370483,0.0029114239998161797,2,3
163,0.22215083241462708,0.008927103869616985,2,3
231,0.2867973893880844,0.020648704297840593,2,3
327,0.3743484765291214,0.021691392205655576,2,3
462,0.5003305226564407,0.03705990366637707,2,3
653,0.623270109295845,0.004889023955911397,2,3
800,0.7940569669008255,0.05175980778783559,2,3
20,0.12350156903266907,0.0020604800060391427,2,4
28,0.12442664802074432,0.0017758719995617865,2,4
40,0.12729883193969727,0.007259072020649909,2,4
57,0.14087434113025665,0.0067847040072083475,2,4
81,0.17087368667125702,0.011703744083642957,2,4
115,0.17828896641731262,0.006606463879346849,2,4
163,0.23304042220115662,0.018349247932434084,2,4
231,0.33884797990322113,0.06944543959200382,2,4
327,0.3721693754196167,0.019391424119472502,2,4
462,0.5080062001943588,0.04138265615701676,2,4
653,0.6516937017440796,0.032381696395576,2,4
800,0.7992744594812393,0.04660550329089165,2,4
20,0.1263830065727234,0.00443014395982027,2,5
28,0.1293662041425705,0.008593856088817119,2,5
40,0.13051344454288483,0.012300479918718337,2,5
57,0.1456167846918106,0.01231744009256363,2,5
81,0.17531605064868927,0.011534335941076279,2,5
115,0.18765480816364288,0.013567616000771525,2,5
163,0.22229591012001038,0.009535424046218394,2,5
231,0.30638957023620605,0.034894207909703254,2,5
327,0.38029852509498596,0.026093824505805968,2,5
462,0.5271081626415253,0.06168710412830114,2,5
653,0.7024487257003784,0.07974879965186119,2,5
800,0.9511616080999374,0.20452608600258826,2,5
20,0.12384916841983795,0.002757376007735729,2,6
28,0.12868183851242065,0.004734911948442459,2,6
40,0.1370367556810379,0.015043775975704193,2,6
57,0.14001336693763733,0.0048479359596967685,2,6
81,0.17509077489376068,0.015173503980040554,2,6
115,0.18402893841266632,0.011832512110471725,2,6
163,0.2548995912075043,0.039595393225550654,2,6
231,0.36256280541419983,0.09310444602370262,2,6
327,0.4153295159339905,0.06125862399488688,2,6
462,0.4842788428068161,0.019314943931996828,2,6
653,0.6629070043563843,0.04578150337934494,2,6
800,0.7736690789461136,0.02732723162323237,2,6
20,0.12960472702980042,0.0037006720304489133,2,7
28,0.1300979107618332,0.00971692806482315,2,7
40,0.13309262692928314,0.009670143902301788,2,7
57,0.1395588368177414,0.00770342406630516,2,7
81,0.1717039942741394,0.01529529584944248,2,7
115,0.20942245423793793,0.03508876823633909,2,7
163,0.24431104958057404,0.030304191768169404,2,7
231,0.3441442847251892,0.07046924785524605,2,7
327,0.4581924080848694,0.09843667286634444,2,7
462,0.6133514046669006,0.1473550703674555,2,7
653,0.6509037166833878,0.031179840281605718,2,7
800,0.7648795694112778,0.01531852822005749,2,7
20,0.1298341006040573,0.00560569591075182,2,8
28,0.12886840105056763,0.011845439970493319,2,8
40,0.13121263682842255,0.007153344005346299,2,8
57,0.1437414586544037,0.009195327982306482,2,8
81,0.17399200797080994,0.015724927745759485,2,8
115,0.19423331320285797,0.017283584296703337,2,8
163,0.25420384109020233,0.03760083248466253,2,8
231,0.3128783702850342,0.04347884882986545,2,8
327,0.436711922287941,0.08119148852676152,2,8
462,0.5580291450023651,0.0872599045187235,2,8
653,0.7225263565778732,0.09767712101340295,2,8
800,0.8985430896282196,0.14746867439150813,2,8
20,0.1299915611743927,0.0029589760079979893,2,9
28,0.12963733077049255,0.008005824036896229,2,9
40,0.1331164389848709,0.00933734403550625,2,9
57,0.14445878565311432,0.0087293438911438,2,9
81,0.1846199929714203,0.02555948814004659,2,9
115,0.18772800266742706,0.012449408054351808,2,9
163,0.2636043131351471,0.04689286471903324,2,9
231,0.32724128663539886,0.05466137656569481,2,9
327,0.415947750210762,0.05617171193659305,2,9
462,0.565355122089386,0.09326656073331832,2,9
653,0.704772025346756,0.07730355286598203,2,9
800,0.9155050069093704,0.1578563194423914,2,9
20,0.12345781922340393,0.004728000059723854,1,2
28,0.1225668340921402,0.004594112060964107,1,2
40,0.12381851673126221,0.003121727973222733,1,2
57,0.13712991774082184,0.004988864049315452,1,2
81,0.16530700027942657,0.010237568203359844,1,2
115,0.18359577655792236,0.013337663654237986,1,2
163,0.23902079463005066,0.026266816243529317,1,2
231,0.3354983776807785,0.06961081491783262,1,2
327,0.3874313235282898,0.037379775919020176,1,2
462,0.48904891312122345,0.02383494434505701,1,2
653,0.7504933774471283,0.1301149433925748,1,2
800,0.796534463763237,0.04956979196891188,1,2
20,0.12914212048053741,0.0074639999717473985,2,4
28,0.12542979419231415,0.0049214080274105065,2,4
40,0.1331709325313568,0.0061623679921031,2,4
57,0.1401219367980957,0.0033857280239462852,2,4
81,0.17015349864959717,0.01118169578164816,2,4
