local_bsz,step_time,sync_time,placement
20,0.2141590267419815,0.0006965060010552407,1
28,0.22524596750736237,0.0006979459971189499,1
40,0.22964812815189362,0.000659374002367258,1
57,0.2144503891468048,0.00066134799644351,1
81,0.32149533927440643,0.000661959994584322,1
115,0.3297785371541977,0.0006623959951102735,1
163,0.5060423463582993,0.0006661399975419045,1
200,0.463215172290802,0.000663863994181156,1
20,0.21501442790031433,0.02082091596722603,11
28,0.20604468882083893,0.02907982409000397,11
40,0.21276378631591797,0.01664568966627121,11
57,0.22839093208312988,0.010603987991809847,11
81,0.2981536090373993,0.014042296171188356,11
115,0.33370549976825714,0.023281526535749438,11
163,0.502356618642807,0.013093305975198744,11
200,0.4625499099493027,0.02131306755542755,11
20,0.24415548145771027,0.08717204141616822,12
28,0.25579801201820374,0.08158785653114319,12
40,0.245207741856575,0.06321833610534668,12
57,0.26454731822013855,0.06413556170463562,12
81,0.32470276951789856,0.03139183229207993,12
115,0.33245842158794403,0.031002831876277923,12
163,0.5176858603954315,0.031231522440910337,12
200,0.4822806417942047,0.03253739404678345,12
20,0.2544803023338318,0.0711164618730545,13
28,0.2617228627204895,0.09409909152984619,13
40,0.263359859585762,0.09076847791671754,13
57,0.27417512238025665,0.0707814042568207,13
81,0.31866584718227386,0.03452985572814942,13
115,0.3440978527069092,0.03383007192611694,13
163,0.5193831324577332,0.05872317004203797,13
200,0.49107834696769714,0.04959253811836242,13
20,0.25804373621940613,0.09634586095809936,14
28,0.2606291323900223,0.0918891966342926,14
40,0.26068755984306335,0.08900723028182986,14
57,0.2826942652463913,0.0839321336746216,14
81,0.32297369837760925,0.036626706004142764,14
115,0.34889310598373413,0.05108497977256776,14
163,0.5283951014280319,0.04819955372810363,14
200,0.4945482462644577,0.05637924432754517,14
20,0.288871094584465,0.1246741123199463,15
28,0.26656606793403625,0.09339616966247559,15
40,0.26674550771713257,0.08144118523597715,15
57,0.283770352602005,0.07642545580863953,15
81,0.3305402100086212,0.035561843872070314,15
115,0.3517559915781021,0.05520220780372619,15
163,0.5289262533187866,0.048012798309326164,15
200,0.4932836890220642,0.0474977263212204,15
20,0.2865632176399231,0.09435622596740724,16
28,0.2902822941541672,0.11546583890914917,16
40,0.2805936932563782,0.10008917188644412,16
57,0.3107730746269226,0.11173061323165895,16
81,0.3520773947238922,0.05428218770027161,16
115,0.37434178590774536,0.07206763267517091,16
163,0.5453081578016281,0.044650438308715824,16
200,0.5046482533216476,0.05649060571193695,16
20,0.294301301240921,0.12862550687789917,17
28,0.2890634685754776,0.11683932828903199,17
40,0.29626424610614777,0.11525110292434691,17
